id,title,original_title,overview,release_date,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,genre_ids
1717975,FANTASIA,FANTASIA,"Diana is an imaginative girl who constantly runs and builds her own world out of domestic trauma. She doesn't believe in love until she encounters the anonymous who called themself as ""Dewa Eros"" in a note on a romance novel. This journey leads Diana to meet Cinta, the true embodiment of love.",2026-06-26,0.0,0,0.8958,/5QVw3iajdz8jYRVwDzcGn5XqW8n.jpg,/l7eEusYXmYR8mGSc4yThSMWpp8I.jpg,id,"18,10749,14"
1719326,The Cheating Wife,The Cheating Wife,"Two widows who find solace in each other and eventually fall in love. But when one of their supposedly dead husbands returns home blind, they are forced to hide their forbidden affair, testing the limits of love and loyalty.",2026-06-26,3.0,1,27.7525,/3KVI4XvSTnGeUf5UriMN12uw4qj.jpg,/yUO84rpkNb4pSM9Ehh3sZYkaorP.jpg,tl,18
1719296,Anthrax - Hellfest 2026,Anthrax - Hellfest 2026,"Filmed on June 20, 2026, at the Hellfest Open Air Festival, Clisson.  Setlist:  1 – Among the Living  2 – Got the Time (Joe Jackson cover)  3 – Madhouse  4 – Caught in a Mosh  5 – Medusa  6 – Keep It in the Family  7 – It's for the Kids  8 – Antisocial (Trust cover)  9 – Indians",2026-06-26,0.0,0,0.5732,/YwTVzeMiOigzMH5exCoY8RuFwU.jpg,/zG8p4x6g0k0cBUW80KnpdM5jaqO.jpg,fr,"10402,99"
1719181,Slipworm or: The Ectophagic Liminal Leech Breach,Slipworm or: The Ectophagic Liminal Leech Breach,"Investigating a parasitic breach caused by forbidden rituals, Paddy Mullins and the b’ys race to capture a Slipworm before it finds a new host.",2026-06-26,10.0,1,0.4447,/e4tAiX21QkrH0kEFiiaxQeultYD.jpg,/s0aUCgFZB7sR3mAGFPYxfKuA62V.jpg,en,"878,35,27"
1718986,El Valor Para Cambiar,El Valor Para Cambiar,"The Courage to Change is a documentary that invites reflection through the memories of three individuals—Oscar, Perla, and Eduardo—who share how addiction entered their lives at different stages and circumstances. Through their stories, we are introduced to their arrival at a recovery home and the profound journey that began the moment they stepped inside.",2026-06-26,0.0,0,0.3617,/cfHceghG31rMLFIWSWlVPDGB4eY.jpg,,es,99
1718828,Luz,Luz,,2026-06-26,10.0,2,1.9492,/qMpxWb8TMgmMCnIPZlmZHu5vc7O.jpg,/uW4Lpy54VsmoaFpCBLkPbpoWUfD.jpg,fr,
1718777,"Brian; or, Brain","Brian; or, Brain",Brian has learned something very interesting about the world.,2026-06-26,0.0,0,0.9736,,/kJGqMYEZzEVPeXSVodpi4P1GULP.jpg,en,878
1718096,The Letter,De Brief,"A young postwoman tries to rebuild her relationship with her father, coming to terms with the pain of abandonment, the weight of the past and new bonds.",2026-06-26,0.0,0,0.9238,/efSFU48BvJw3XDXMx2wtKg7LdPD.jpg,,en,18
1718089,DAMER,DAMER,Who was it?,2026-06-26,0.0,0,1.0348,/cHC8q0omMfZqhQsr2uJkZI9LhUW.jpg,,xx,35
1717690,Ebulição,Ebulição,,2026-06-26,0.0,0,0.3812,/5WzcN8GEfS8vUz67c9p4qDVrrAT.jpg,/dZxAKkXTPOtefB6bFTb5uX1iscn.jpg,pt,18
1713222,Madonna + Graham,Madonna + Graham,"Graham Norton sits down with the 'Queen of Pop', singer-songwriter, record producer, actress, entrepreneur, charity founder and LGBT rights and gender equality activist Madonna. The pair discuss her lengthy career in which she has achieved 18 multi-platinum albums globally, seven Grammy Awards, two Golden Globe Awards, twenty MTV Video Music Awards and an induction to the Rock and Roll Hall of Fame.",2026-06-26,1.0,1,1.4578,/s4kEJzTyBWiftIZThYay91YrDpF.jpg,/iSKCiixsri5CdMrv6LOSaew7r8I.jpg,en,99
1717589,Paul Simon: The Quiet Celebration Concert,Paul Simon: The Quiet Celebration Concert,"Follows Paul Simon performing his GRAMMY-nominated ""Seven Psalms"" live for the first time, featuring new arrangements of classics and deep cuts. Recorded at McCaw Hall in Seattle.",2026-06-26,0.0,0,0.5706,/91h7sBNHkTsoVkdqDQzeBiUmin9.jpg,,en,10402
1717448,Solución Audiovisual,Solución Audiovisual,,2026-06-26,0.0,0,0.299,/62ksUWr1Vm3zt5e7u7V1EbrTvT6.jpg,/v1L6RGCJjH98IeMsCarS1g31g6G.jpg,es,"27,53,35"
1717079,Loose ends,Loose ends,"Danny and Mike, two gang members sent to kill a rat, find their mission thrown into disarray when Danny gets second thoughts moments before the hit.",2026-06-26,0.0,0,0.4256,/gYLIPEWzjH1FT0VVIMoJ0FuX0ir.jpg,,en,"80,18"
1716918,Wendy,Wendy,"What if Neverland was all in Wendy's imagination? She gazes at the birds flying and wishes she could too. She meets and makes fast friends with a mysterious boy who shares her affinity for adventure. A stick becomes a sword, a sheet becomes a sail, and a cynical old farmer with a hooked cane becomes a pirate.",2026-06-26,0.0,0,1.9227,/b4FuVA3FwA9Vf3YrxHuvoZIethz.jpg,,en,"12,14"
1715920,Eyes I,Ojos,A set of eyes of several women.,2026-06-26,10.0,1,0.5719,/6Mrz9qPyJRsiN1WP4uGmImGTxjk.jpg,/1rHfxW2OtNUDV6d3rpRnHRZYMhp.jpg,en,"99,10402"
1715391,Pequeño Venado,Pequeño Venado,"Haunted by the guilt of having driven his son away, Pablo, an elderly man, travels to the city to put up missing-person posters after his son disappears. Accompanied by Gala, his son's dog, he clings to the hope of finding him. But when Gala goes missing in the city, Pablo's search takes an unexpected turn. What began as a quest to reunite with his son becomes a desperate struggle to save the last living connection he has left to him.",2026-06-26,0.0,0,0.2883,/8vSghCAYHdJIAJOgjoOaYGq3cDk.jpg,,es,18
1714270,High Voltage,High Voltage,"Over the course of a single night in the Far Rockaways, two teenage girls drift toward an intimacy that neither can fully name, blurring the line between friendship and desire.",2026-06-26,0.0,0,1.5287,/ieFUibI5kaOH823jDcqPluwIpS5.jpg,,en,
1714264,Fennel,Fennel,"During a tense lunch, a father and son struggle to connect. Fennel is a quiet, intimate look at the emotional distance between parent and child and the words left unsaid.",2026-06-26,0.0,0,1.0443,/qFrxPYuLDfPQiHWSB2sH86gbYHw.jpg,,en,
1713708,The Saturn Code,The Saturn Code,"When a kid is assigned a conspiracy theory project, he goes in too deep to a conspiracy about Saturn, forever changing his life.",2026-06-26,0.0,0,0.2248,/rnK5PdbhNiPH8bpr4XwqnUjSgxF.jpg,/4tnDds5lShXVKYIHMBn5ThV2vPL.jpg,en,
1699459,Watched,Watched,"After her boyfriend Logan begins acting suspicious, Rachel becomes aware that her reality is hiding something a little more sinister.",2026-06-26,0.0,0,1.2324,/v5YgqsKlYwP24IEujYR6a1u0dRC.jpg,,en,53
1443700,Kingdom,Królestwo,"Set in the near present, captures a nation on the brink of war. Due to the unstable political situation, Dawid loses his job without a warning. As his family prepares to flee the country, Dawid’s younger brother becomes involved with the only organization willing to stand against the encroaching enemy.",2026-06-26,0.0,0,0.4157,/tOEp5teBcCY1V0mghU2wITWqGTs.jpg,/qG48I0K0CzAgLici2D8rbfiU2ol.jpg,pl,18
1694409,Grim Reaper Barber,死神バーバー,"A hairdresser who is increasingly frustrated with things not going well slips on the stairs. When she wakes up, she is led by a rookie grim reaper to a mysterious beauty salon, where grim reaper hairdressers give makeovers to the deceased to help them in their final goodbyes.",2026-06-26,0.0,0,1.015,/gOf9bNNvh6Qtr7MophpQbUUlgFn.jpg,/tGJWdLp8JHA0XRAIjbkKbUGw4Ma.jpg,ja,"35,18,14"
1694067,My Bed is a Prison,My Bed is a Prison,"""My bed is a prison"" is an autobiographical documentary about my agoraphobia and mental illness, seen through the lens of a CCTV camera that constantly filmed my bed between October and December 2024.",2026-06-26,0.0,0,0.2385,,,en,99
1726924,Marmottes la Guerre des Clans,Marmottes la Guerre des Clans,,2026-06-26,8.0,1,0.3586,/cKsfEAtgINIoChnNW5Z1ZLhtAHg.jpg,/YvqZmao3t8tfGyjBShYKUblyWA.jpg,fr,99
1713172,Eat Me Stupid,Eat Me Stupid,A singer song writer frustrated with her music wandered through the city of Darjeeling in search of inspiration.,2026-06-26,0.0,0,0.4026,/fC5RtnkwOgbor2RB5DLBrM27LUu.jpg,,ne,27
1522333,Carry On Jatta 4,Carry On Jatta 4,A romantic deception spirals into household chaos when a family must construct an elaborate web of lies to conceal a secret relationship.,2026-06-26,8.0,1,7.3122,/bKa9qAg71Kkjz0tOT1gxSAX9Nfv.jpg,,pa,35
1718985,The Reality Experiment,The Reality Experiment,"Eight strangers gather for an unknown experiment at the University for a quick payday. However, things rapidly get out of control as reality itself begins to turn on them.",2026-06-26,0.0,0,0.333,/AdPO5XYc43ImZHeEBCSR0NHkspJ.jpg,/eBFrPtRjJKcTg5W8FirBzXWnwAB.jpg,en,"878,53,35"
1711175,Summerween,Summerween,"A former circus clown escapes a mental institution on the tenth anniversary of his first kills. Now, as unsuspecting high schoolers throw a Summerween party at the clown’s abandoned mansion, a police officer and father to one of the party goers must rescue his daughter before the clown kills again.",2026-06-26,5.7,3,9.87,/oCsyamu5ixofd3yyK9gD7pGfCiF.jpg,/25N840Us9DC7JY6WSxKCsHSjDsu.jpg,en,"27,53"
1709551,A Beloved Symbol,사랑스런 나의 마돈나,,2026-06-26,0.0,0,0.2185,,,ko,99
1709553,No Next Video,다음 영상이 없습니다,,2026-06-26,0.0,0,0.2857,,,ko,18
1709554,Girlscout,걸스카우트,,2026-06-26,0.0,0,0.2857,,,ko,18
1709558,A Small Room,작은 방,,2026-06-26,0.0,0,0.2957,,,ko,
1710082,GENDER NEUTRAL BATHROOM,GENDER NEUTRAL BATHROOM,"After getting harassed in the public toilets, two trans friends fight back.  Or: a short film about pissing on transphobes.",2026-06-26,0.0,0,0.3145,/lMnaQItea6m1E6j4RHwTU86oGF.jpg,,en,"18,35"
1709560,Skeletons in the Wall,벽 속의 해골들,,2026-06-26,0.0,0,0.2385,,,ko,18
1709564,The Season of Heat,더위 철,,2026-06-26,0.0,0,0.2749,,,ko,18
1709584,Yet to be Named,名前をつけるのは、これから,,2026-06-26,0.0,0,0.2981,/ikDAEQvCeCsfLJv1z7lbyp7rhUb.jpg,,ja,
1708007,Dave vs. Hollywood,Dave vs. Hollywood,"Dave is an actor who moves to Los Angeles, completely devoid of connections and contacts. The humiliations and indignities soon pile up. After a fruitless struggle, Dave decides to make his mark by taking a non-traditional, unorthodox, 'anything goes' approach — he joins AA for connections; joins Scientology to network; considers donating a kidney to an aging movie star in exchange for a role in said aging star’s film; leaves his headshot and reel on the windshields of vehicles outside the Brentwood church where a funeral for a studio executive is taking place, etc.",2026-06-26,0.0,0,0.7421,/hZ3wuWGnmTAOMv8sxXZwJRvd48d.jpg,/xMdtXmjKaIJwKa1gzFhnm52NHAW.jpg,en,35
1709548,DANO,단오,,2026-06-26,0.0,0,0.3057,,,ko,18
1703188,When you die you become a place Pussy in Bio,Cuando te mueres te conviertes en un sitio Pussy in Bio,,2026-06-26,0.0,0,0.36,/yDLUh2Hkrx108PywvmjdUw3CazT.jpg,/oSYOW80vS4D12NVvoclEQm38Kjd.jpg,es,99
1707728,Onekdin Por,অনেকদিন পর,"Framed as a river between two banks, the story follows a young woman balancing her home life and the elderly care center where she works, connected by her daily bus ride. As she forms a quiet bond with a fellow passenger, the lives of the aging residents reveal themes of loneliness, friendship, and the growing distance between generations.",2026-06-26,0.0,0,0.6827,/3D2MMLs9H5r27EcRMI75vuepJwv.jpg,/cMK508f3NT9dUAZIgEwwhUrgqTc.jpg,bn,18
1707455,The Chair,The Chair,"A short animated film exploring the complex relationship between a little girl, Piku, and her grandfather’s old vintage armchair.",2026-06-26,0.0,0,0.4776,/tDK5cnQhZhfzfwCTaHDn99F6tTC.jpg,,en,16
1706831,A Stab At Heaven,A Stab At Heaven,"A true story of an 18-year-old Ema McKie who, after receiving news that her fiancé has committed suicide, drives across the country to join him in death, losing her mind to find her truth and journey home.",2026-06-26,0.0,0,0.5179,/AhQ0UCblFnU9aGxyKr1JgsQQIg2.jpg,,en,18
1704280,정동원 팬콘서트 필름 : 다시 만나는 길,정동원 팬콘서트 필름 : 다시 만나는 길,,2026-06-26,0.0,0,0.3874,/k8OKatGkVCENGcpzoN7JnFgtbgx.jpg,,ko,"99,10402"
1703928,"Deprisa, deprisa","Deprisa, deprisa",,2026-06-26,0.0,0,3.363,/nHC1QhsCUykNFevLAQpK5IHwqOG.jpg,/UP1xvxEfCyaRjEGSmaXREZQ2kV.jpg,es,"99,35"
1703758,S·G·N·A·L,S·G·N·A·L,"A young PlayView channel owner, dedicated to preserving and digitizing archived television footage across the United States, discovers a mysterious DVD containing recordings of a signal hijacking incident from 2007. The broadcast, once belonging to a Mexican television channel that aired in California, reveals a disruption that was never officially explained.",2026-06-26,0.0,0,0.2456,/fmuuIMhyEelaQEIpV0do2d7eDUw.jpg,,en,"9648,53,878"
1702692,Balaramana Dinagalu,ಬಲರಾಮನ ದಿನಗಳು,"Balarama, an ordinary young man from a remote village in Karnataka, becomes a dreaded gangster who rules Bangalore. Set in 1980s Bangalore, it tells a gripping story of nostalgia, power, passion, love, and betrayal.",2026-06-26,0.0,0,0.5894,/6Cz1cTXOlvhqJylGiO6yguL2dsW.jpg,/soyk4CHm0ZSs1FxNZmmWUIhqFCs.jpg,kn,"80,28"
1700415,Aimless Monologue Before The Credits...,Aimless Monologue Before The Credits...,A young man reflects on the past moments of his life just before everything changes forever.,2026-06-26,0.0,0,0.8576,/qbDuHyd87o1wuknVPfWp5IPjGhz.jpg,,en,"18,35"
1712793,Sans Rancune,Sans Rancune,,2026-06-26,0.0,0,0.241,/k22g6bgvC25uu7u2XKJV2hBeTpA.jpg,,fr,
1700210,Eclogues,Eclogues,"Landscapes are permeable, impermanent. They are hallucinations of literature, manifestations of human manipulation. Like the pixel, they are degraded, rearranged, forgotten. “Eclogues” is an expression of landscape in the purest principles of digital image-making: duration, practicality, limitation. Shot in 2020 in Strafford, Vermont.",2026-06-26,0.0,0,1.4807,/tM3w4vcF67z53xVyhhbxCyMVALm.jpg,/mfBenkC1hAoHfREf8uUcHzTjDLD.jpg,en,99
1712195,Four Paintings by Edward Povey: Edward's Look,Four Paintings by Edward Povey: Edward's Look,"One shot as Edward Povey takes in the exhibition and reflects on what's come up and where he is, right then, in his creative journey",2026-06-26,0.0,0,0.476,/ya9qFsWwRrMi4ZS1vmnXoQCaKZd.jpg,,en,
1524711,The Prayer of The Rose,The Prayer of The Rose,An emotional journey of a teenage boy asking God to liberate him from his self-inflicted downfall.,2026-06-26,0.0,0,0.3273,/mR3dNVvsMu58e9dp59mFdtC5MxM.jpg,/4VHPOjzHJy2bk8iuGwdp6DXE7hm.jpg,ur,"18,10402,53"
1697851,A Traveler's Note,여행자의 일지,,2026-06-26,0.0,0,0.2603,,,ko,18
1515562,"Simply Red: Holding Back The Years: 40 Years Of Simply Red, Live In Santiago","Simply Red: Holding Back The Years: 40 Years Of Simply Red, Live In Santiago","Live album and concert film by British pop and soul band Simply Red. Released on June 26, 2026, it captures the band's five sold-out performances at the Movistar Arena in Santiago, Chile, where they played to over 75,000 fans.",2026-06-26,0.0,0,0.5578,/qs55C332l42P0sN6loV3V1AAvwR.jpg,/1CJUV4NZqLOgntQghGaw4RR5ZkE.jpg,en,
1662701,Hai Davai,Hai Davai,"Blocked by her grandmother’s superstition over a black cat, a young woman's emigration spirals into an absurdist village standoff that forces her to confront exactly what she is leaving behind.",2026-06-26,0.0,0,0.9757,/6xOKjkbWvtWucPDf1GcVwZs4L7u.jpg,,ro,18
1647483,Judge Michael - Rise of the Law,Judge Michael - Rise of the Law,"A new enemy has risen on mega city one, his name is Voss Kane "" The Ripper "" bringing chaos to the streets, now a new judge has emerged from the hall of justice teached by Dredd himself, to uphold the law and bring justice to the streets.",2026-06-26,0.0,0,0.8444,/whIl2GjeULi03pimd24Y5mqkMok.jpg,,en,"28,14,878,27"
1646706,Morpheus and Charon,Morfeu e Caronte,"A throuple of queer elderly men deals with the proximity of death — Zito, who has been diagnosed with dementia, and his two lovers, Morpheus and Charon. As the illness progresses, the boundaries between dream and reality blur: Zito imagines his last days as if his whole life was a Brazilian samba musical extravaganza, while his partners in life take care of him until their last farewell.",2026-06-26,0.0,0,0.7875,/mITps3Bq5XyV1BaBDJWrFlbYUbf.jpg,,pt,10402
1646428,ULTRAVIOLETA,ULTRAVIOLETA,"In a crowded nightclub under violet lights, Avril can’t stop looking at Carla dancing across the room. When a drunk guy starts to make Carla uncomfortable, Avril steps in and that moment brings them together. After hiding out in the bathroom and helping each other out, the connection between them begins to grow.",2026-06-26,0.0,0,0.2223,/6RMwPo9Gejjn8NKn30NswFnT5nN.jpg,/9JhSaAU7vnA4A8wEDq3Y6OidCTQ.jpg,es,10749
1639603,Korea's Funniest Home Videos,Korea's Funniest Home Videos,,2026-06-26,0.0,0,0.3139,,,ko,
1594914,Lucky Strike,Lucky Strike,"A wounded American soldier fights to survive behind enemy lines during WWII's Battle of the Bulge against the Germans, relying on his instinct, spy craft and a hand-radio to evade capture and find his way back to his unit.",2026-06-26,7.3,30,108.8539,/7AEBdyGYXumXWmMFeynE8227KeZ.jpg,/1ebY06Gc1eUZcCoO7IoD4tWCFxm.jpg,en,"28,10752"
1639311,On Time Off Time,On Time Off Time,"In a dystopian Time world, Mother Time controls all time. Her daughter, Junji, is frequently off time. When Junji gets into a heated fight with Mother Time, she is pulled into a land of timelessness. She wakes in a surreal circus town full of timeless creatures engaging in uncanny activities. How will she navigate the fine line between control and chaos?",2026-06-26,0.0,0,0.3528,,,en,"16,27"
